A young woman is seen standing in a room and leads into his/her/their/its/your/my [MASK] .	dancing
The man turn the [MASK] to sharpen the other side and then wipe it with paper towel .	knife
The man in navy blue shirt point to the knife while the man sharpening the knife tries to sharpen it one [MASK] .	hand
He continues sharpening the [MASK] , turn it again to further sharpen the other side and wipe it again with paper towel .	knife
Throws the old and dirty paper towel and reach the roll of paper towel and clean the [MASK] .	knife
A/An [MASK] pans around a snowy area and transitions into several people in tubes down a hill .	camera
The people laugh while riding down the hill when one [MASK] falls off and the camera pans around the people .	person
The camera shows one more [MASK] of the people all riding down the long hill together .	shot
A man is sitting on a frozen lake , fishing through a hole and surrounded by fishing [MASK] .	gear
He walks away from his stuff , and a fish pulls his/her/their/its/your/my [MASK] into the water , disappearing with it .	pole
He stands angrily with his hands on his hips , then gets another [MASK] to try to get it back .	pole
A/An [MASK] runs up to a beam and jumps over it several times .	man
This [MASK] is showing her viewers how to make a Chambord Royale .	woman
Next she shakes everything up and strains the [MASK] into the cocktail cup .	drink
This [MASK] is shown making a sandwich that includes lunch meat , swiss cheese , and mayonnaise .	perosn
He then mixes a/an [MASK] and milk together and puts the sandwich into the mix .	egg
A very large , muscular man is shown in a gym with a weight bar as piano music plays in the [MASK] .	background
The video begins with the [MASK] on the floor and the man getting ready to lift it .	weight
He lifts the [MASK] and first brings it parallel to his shoulders .	weight
He then lifts it completely over his/her/their/its/your/my [MASK] with his arms extended .	head
After leaving his arms up for several seconds , he allows the [MASK] to fall on the ground .	weight
An intro leads into a woman pulling out a/an [MASK] and piecing together a mop .	bucket
The camera pans around the [MASK] and the woman continues using the mop inside the bucket and moving around the object .	bucket
A man in a red shirt is sitting at an exercise [MASK] .	bike
A man is seen kneeling on the [MASK] swinging his arms back and fourth .	floor
Text moves across his/her/their/its/your/my [MASK] as he swings his arms .	face
The [MASK] continues to swing his arms and ends with credits rolling .	man
A close up of a wooden bench is seen followed by a/an [MASK] mixing ingredients together .	person
A person is then seen holding a/an [MASK] and wiping down the bench .	rag
More ingredients are mixed afterwards that leads into more wiping down with the [MASK] .	rag
A/An [MASK] is pushing two little boys on a backyard swing .	girl
She smiles at the camera as she pushes the boys back and [MASK] .	forth
A band is seen sitting on the stage with one [MASK] playing the drums and a woman interviewing him .	man
The man continues playing as the women speaks to the [MASK] and sings while they play .	crowd
Various shots are shown of [MASK] saddles and various people riding these saddles on horses .	horse
A girl wraps the [MASK] around her saddle while others practice on placed saddles .	rope
People ride around the saddles and show various [MASK] and how to ride them .	caddie
A tourist is being interviewed on riding [MASK] but she watched other riding and felt confident .	experience
A/An [MASK] speakers on his experience and various shots of the horses and wildlife are shown .	man
A man swings his leg in the air creating letters and we see a/an [MASK] screen .	opening
A man does a handstand [MASK] .	move
The [MASK] does a handstand and pauses .	man
We see the website on a black [MASK] .	screen
[MASK] is brushing their teeth with an electric toothbrush .	Someone
You can see the tongue moving around never really being comfortable [MASK] of the mouth .	inside
The [MASK] continues to brush , toothpaste spewing down his lips a bit .	man
A person sprays a/an [MASK] and wipes it with a towel .	sink
They spray a bath [MASK] and wipe it with a towel .	tub
They spray a toilet and wipe it with a/an [MASK] .	toilet
There are several people gathered in a/an [MASK] park with skateboards .	skating
There a young man wearing a red hat talking about a skateboarding event at Red Bull [MASK] Arcade .	skate
Several spectators are gathered in the arcade along with a/an [MASK] of judges .	panel
Some of the participants are beating the heat by splashing [MASK] on themselves .	water
Several participants are showing off their stunts as spectators [MASK] and clap for them .	cheer
They show off their scary yet impressive stunts as the [MASK] up walls and steep ramps without falling .	climb
The [MASK] cheer for them and applaud them .	crowds
A person throws a Frisbee for her dog for a dog to retrieve during an event on a sporting [MASK] .	field
The [MASK] catches the Frisbee and brings it back to the trainer .	dog
There is a woman representing Jamaica participating on a long jump [MASK] .	event
There is another woman doing long jump from another [MASK] .	country
Several other [MASK] are participating in the same long jump competition .	contestant
The contestant from Istanbul makes very long jump in the sand [MASK] .	pit
The contestants continue competing in the sporting [MASK] .	event
A man is seen sitting on a piece of exercise equipment with a/an [MASK] standing in front of him .	trainer
The man then moves back and fourth on the [MASK] while the other man helps .	machine
He is shown again in another clips moving and the [MASK] helping .	trainer
A/An [MASK] travels to Japan to study how to be a sumo wrestler .	man
The [MASK] gets training and learns the techniques of sumo .	man
In the beginning the [MASK] is shown tricking the bull .	man
Many other men have been shown tricking bulls in front of large [MASK] .	crowds
A young male gymnast is is an arena [MASK] on a mat preparing to do his routine .	standing
The boy then approached the bars and does a series of swings and hand [MASK] in the air .	stand
While he 's performing , he adds several flips and rolls into his/her/their/its/your/my [MASK] before finally jumping off of the bars .	performance
Men play badminton in the [MASK] .	sand
A man on the left serves the birdie both men on the right [MASK] it .	miss
the [MASK] on the right serves and the man on the left hits it back but it hits the net .	man
A man stands on the [MASK] watching .	left
A man puts plaster on a/an [MASK] .	base
The man walks over and rubs it on the [MASK] .	ceiling
We see the stilts the [MASK] is walking on .	man
The camera becomes wobbly and [MASK] .	blurry
The [MASK] bends down to grab more plaster .	man
The [MASK] smiles and the video ends .	man
There is a man nodding in the first [MASK] .	frame
The video movies to the [MASK] putting up the wall paper by first measuring it out , lining up the pattern and putting it up on the wall .	man
The [MASK] shows wall paper in a finished room , going over different rooms with different wall papers .	camera
The man is later seen measuring and marking the [MASK] , rolling out more wall paper and putting it up on the wall .	wall
A class of kids are at outside at [MASK] dressed in uniforms with their teacher standing next to them .	school
As they are in line , one girl is in the middle of a game of hop scotch , turns around , finishes and gets back in [MASK] .	line
Once she is finishes , all of the other kids takes his/her/their/its/your/my [MASK] one by one .	turn
